id,label,source_group,source_revision,source_locator,container_member,source_sha256,source_bytes,native_sample_rate_hz,native_duration_s,historical_role,acquisition_role,group_id,artist_or_creator_recorded,title_recorded,license_recorded,evaluation_allowed_recorded,provenance_grade,source_notes
human_mtt_042563,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,e/c_layne-the_sun_will_come_out_to_blind_you-10-everybodys_going_underground-0-29.mp3,ab69fe15aa553f4342e12cc92f2c0ae34df9357f2deff4884c000e4f16248fa4,117250,16000,29.156,development,development,human_magnatagatune:creator:C Layne,C Layne,Everybody's Going Underground,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
ai_audiox_28580,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_28580.wav,,477df691b13bcfebe7a44fb35b41edab450f6cf9a496a4ff6a96b913ed05370d,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_28580,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_38535,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_38535.wav,,d42a855f14658fef4dae4c473e925b20b6ae5ac25ccaea1ef76971fa61800501,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_38535,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_29845,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_29845.wav,,ff1f98cc18f6eff7f893d03ae4ab09ac22c79650ffd977f516cc4cd6de62d691,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_29845,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_28294,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_28294.wav,,cac836b994f4819d239ae3039797e6888db133a5093d2889d3e0bf8ff938a4ea,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_28294,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_580,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_580.wav,,cd6598aab3c74f71a51ed849840c39c8042a384b9ad2071c3d5e97e0aceec62f,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_580,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_7663,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_7663.wav,,ad9aa31a257b1aebfd846ab3d96aae5b5e961f2e6eb990805c42a953362d75c4,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_7663,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_34944,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_34944.wav,,6961b0ad76753ec1036697662aee19ce6e111077491c33c4468c4e16aed6ef14,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_34944,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_38617,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_38617.wav,,a5ee4abc3aff0156c62c01b0395cddc12e346250f748df6a74bdc255a30b08b9,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_38617,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_26821,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_26821.wav,,ac9271c06c3b081fec428dcf7651c6a1fa8846801e2dece25cd59f9dd77a86ed,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_26821,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_20904,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_20904.wav,,5768cfeb9f53eaef91f8a484ddefbeee3677b66c7c972a136d3335f296df85f1,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_20904,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_33782,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_33782.wav,,475d37c6212dccdab05fbedcbc90c89c66482ffaabf90d50e1d03fb23b5d5748,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_33782,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_32692,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_32692.wav,,2a9ed06772710765e89b66b2957e3ca98211a836d90165419dcad68b9ddefd46,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_32692,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_37712,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_37712.wav,,1307c952654c687f7be41faaa9088a24d1d2c01adcc6d847cec356eea769ac6e,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_37712,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_34932,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_34932.wav,,432a1815753112d2e4a99d785aba4f99b8d352e510cba5643776ff3eebc27ccf,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_34932,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_23077,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_23077.wav,,4c6f435f5f12ca636ce2408eb1fdae1fce2c2270cbd89f92a4a05154f820528e,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_23077,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_27379,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_27379.wav,,7f3c65937dcd8d91c7ecccd4701841cd9e340abd7a63575cb72ba29f4b537f94,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_27379,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_17112,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_17112.wav,,9c2d26d6e3e0e8cffbe465545ebffc1c1385a2a73ae14250652ac877f3bb3182,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_17112,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_36135,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_36135.wav,,35d55fc29f4b93f6bf270a796edc0cd448f003239c48d847000c6cf5b47293d0,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_36135,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_19515,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_19515.wav,,3ddba11e4404f74c85806eb95e64c8e36f7b7337e2082607f31acf3afe8aa365,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_19515,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_18585,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_18585.wav,,027e1f9a858522a88364760cace6140082e65cc1d7b71917f33796dff8f6d2bc,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_18585,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_3367,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_3367.wav,,928c07ac9f0ad143a515d2554bac0ed419f2c8efe41834f62e615d1976634346,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_3367,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_5361,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_5361.wav,,0b5e5639b1da499b1acd6a505f32f359aae8cfcb5f5175b9f08e081a121d2a5f,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_5361,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_39832,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_39832.wav,,01e31189e3c4597182e24d02c2154591d078382361f91cf852a065172e793a19,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_39832,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_12378,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_12378.wav,,782401461089d13e39ccd224c6bce12dde5b86e9ef8e6138c1a6c2119455e70d,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_12378,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_32085,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_32085.wav,,96bff39a0e69833c942fc0188c74e665363d45def2b51f47e1f059440c21d6b3,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_32085,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_22457,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_22457.wav,,58ab8ff9614500e165b9d2902d772d3a704c35be57f3e0b51cd7629ea4e8a2ea,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_22457,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_4890,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_4890.wav,,8e8f23f73ec7f450997e1f30a6869918cd353bc814d14a075faa59dd5cedabee,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_4890,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
ai_audiox_13446,1,ai_audiox_third_party,703918956d5ed91a71e76a3b280ed9ee1a7baa81,https://huggingface.co/datasets/sheng22213/audioX_dataset/resolve/703918956d5ed91a71e76a3b280ed9ee1a7baa81/no_help_audio/output_13446.wav,,bcc5b1ab1258c30551ed0a1cf9ecf713a83c38c07c80bf91760fc90695a539fa,1933390,44100,10.959819,provisional,provisional_development,ai_audiox_third_party:output_13446,AudioX (claimed by repository name),,not stated,no_until_verified,C+,"audio exists, but the repository has no dataset card, prompt, seed, or checkpoint record; feature extraction is allowed but detector fitting is gated"
